"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0042284","sphingolipid delta-4 desaturase activity",1,1,0,"0.0017"
"2","GO:0106360","2-hydroxy-3-methylhexadecanoyl-CoA lyase activity",1,1,0,"0.0017"
"3","GO:0017098","sulfonylurea receptor binding",1,1,0,"0.0017"
"4","GO:0050251","retinol isomerase activity",1,1,0,"0.0017"
"5","GO:0002135","CTP binding",1,1,0,"0.0017"
"6","GO:0030272","5-formyltetrahydrofolate cyclo-ligase activity",2,1,0,"0.0034"
"7","GO:0032564","dATP binding",2,1,0,"0.0034"
"8","GO:0005080","protein kinase C binding",58,2,0.1,"0.0044"
"9","GO:0086056","voltage-gated calcium channel activity involved in AV node c...",3,1,0.01,"0.0051"
"10","GO:0034056","estrogen response element binding",3,1,0.01,"0.0051"
"11","GO:0099184","structural constituent of postsynaptic intermediate filament...",3,1,0.01,"0.0051"
"12","GO:0003726","double-stranded RNA adenosine deaminase activity",3,1,0.01,"0.0051"
"13","GO:0002134","UTP binding",3,1,0.01,"0.0051"
"14","GO:0003725","double-stranded RNA binding",65,2,0.11,"0.0055"
"15","GO:0051082","unfolded protein binding",80,2,0.14,"0.0082"
"16","GO:0042802","identical protein binding",1817,8,3.1,"0.0083"
"17","GO:0008553","P-type proton-exporting transporter activity",5,1,0.01,"0.0085"
"18","GO:0030976","thiamine pyrophosphate binding",5,1,0.01,"0.0085"
"19","GO:0008251","tRNA-specific adenosine deaminase activity",6,1,0.01,"0.0102"
"20","GO:0070324","thyroid hormone binding",6,1,0.01,"0.0102"
