"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0071911","synchronous neurotransmitter secretion",1,1,0,"0.00031"
"2","GO:0098746","fast, calcium ion-dependent exocytosis of neurotransmitter",1,1,0,"0.00031"
"3","GO:1903235","positive regulation of calcium ion-dependent exocytosis of neurotransmitter",1,1,0,"0.00031"
"4","GO:1903281","positive regulation of calcium:sodium antiporter activity",2,1,0,"0.00061"
"5","GO:1903408","positive regulation of sodium:potassium-exchanging ATPase activity",2,1,0,"0.00061"
"6","GO:0046960","sensitization",3,1,0,"0.00092"
"7","GO:0001666","response to hypoxia",174,2,0.05,"0.00105"
"8","GO:0098989","NMDA selective glutamate receptor signaling pathway",4,1,0,"0.00123"
"9","GO:1903278","positive regulation of sodium ion export across plasma membrane",4,1,0,"0.00123"
"10","GO:0005513","detection of calcium ion",5,1,0,"0.00154"
"11","GO:0099502","calcium-dependent activation of synaptic vesicle fusion",5,1,0,"0.00154"
"12","GO:0099566","regulation of postsynaptic cytosolic calcium ion concentration",5,1,0,"0.00154"
"13","GO:1902951","negative regulation of dendritic spine maintenance",5,1,0,"0.00154"
"14","GO:0051291","protein heterooligomerization",21,2,0.01,"0.00161"
"15","GO:1903288","positive regulation of potassium ion import across plasma membrane",6,1,0,"0.00184"
"16","GO:0070327","thyroid hormone transport",7,1,0,"0.00215"
"17","GO:0033603","positive regulation of dopamine secretion",8,1,0,"0.00246"
"18","GO:0061669","spontaneous neurotransmitter secretion",10,1,0,"0.00307"
"19","GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling",11,1,0,"0.00338"
"20","GO:0030007","cellular potassium ion homeostasis",11,1,0,"0.00338"
