"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0098685","Schaffer collateral - CA1 synapse",79,3,0.13,"0.00031"
"2","GO:0098563","intrinsic component of synaptic vesicle membrane",24,2,0.04,"0.00073"
"3","GO:1990917","ooplasm",1,1,0,"0.00169"
"4","GO:0150017","basal proximal dendrite",1,1,0,"0.00169"
"5","GO:0048471","perinuclear region of cytoplasm",594,5,1,"0.00273"
"6","GO:0014701","junctional sarcoplasmic reticulum membrane",2,1,0,"0.00337"
"7","GO:1990565","HSP90-CDC37 chaperone complex",2,1,0,"0.00337"
"8","GO:0005882","intermediate filament",56,2,0.09,"0.00396"
"9","GO:0099029","anchored component of presynaptic active zone membrane",3,1,0.01,"0.00505"
"10","GO:0099160","postsynaptic intermediate filament cytoskeleton",3,1,0.01,"0.00505"
"11","GO:1990913","sperm head plasma membrane",5,1,0.01,"0.00840"
"12","GO:0030314","junctional membrane complex",5,1,0.01,"0.00840"
"13","GO:0097418","neurofibrillary tangle",5,1,0.01,"0.00840"
"14","GO:0098993","anchored component of synaptic vesicle membrane",6,1,0.01,"0.01007"
"15","GO:0005576","extracellular region",1172,6,1.97,"0.01135"
"16","GO:0005726","perichromatin fibrils",7,1,0.01,"0.01174"
"17","GO:0033179","proton-transporting V-type ATPase, V0 domain",7,1,0.01,"0.01174"
"18","GO:0060199","clathrin-sculpted glutamate transport vesicle",7,1,0.01,"0.01174"
"19","GO:0060203","clathrin-sculpted glutamate transport vesicle membrane",7,1,0.01,"0.01174"
"20","GO:0000127","transcription factor TFIIIC complex",7,1,0.01,"0.01174"
