"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0044325","ion channel binding",124,24,7.77,"6.3e-07"
"2","GO:0019904","protein domain specific binding",713,77,44.68,"1.6e-06"
"3","GO:0005516","calmodulin binding",168,26,10.53,"1.7e-05"
"4","GO:0016308","1-phosphatidylinositol-4-phosphate 5-kinase activity",8,5,0.5,"4.6e-05"
"5","GO:0031625","ubiquitin protein ligase binding",279,34,17.48,"0.00015"
"6","GO:0050839","cell adhesion molecule binding",237,30,14.85,"0.00018"
"7","GO:0005544","calcium-dependent phospholipid binding",44,10,2.76,"0.00031"
"8","GO:0005159","insulin-like growth factor receptor binding",11,5,0.69,"0.00032"
"9","GO:0005096","GTPase activator activity",224,28,14.04,"0.00037"
"10","GO:0005509","calcium ion binding",462,48,28.95,"0.00038"
"11","GO:0008227","G protein-coupled amine receptor activity",30,8,1.88,"0.00039"
"12","GO:0046982","protein heterodimerization activity",227,28,14.22,"0.00046"
"13","GO:0005005","transmembrane-ephrin receptor activity",12,5,0.75,"0.00052"
"14","GO:0097110","scaffold protein binding",64,12,4.01,"0.00054"
"15","GO:0019901","protein kinase binding",671,69,42.05,"0.00071"
"16","GO:0042802","identical protein binding",1807,142,113.24,"0.00210"
"17","GO:0098772","molecular function regulator",1672,143,104.78,"0.00237"
"18","GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",23,6,1.44,"0.00239"
"19","GO:0001786","phosphatidylserine binding",48,9,3.01,"0.00262"
"20","GO:0004683","calmodulin-dependent protein kinase activity",24,6,1.5,"0.00302"
