"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0030348","syntaxin-3 binding",3,1,0,"0.00091"
"2","GO:0061891","calcium ion sensor activity",3,1,0,"0.00091"
"3","GO:0099583","neurotransmitter receptor activity involved in regulation of...",4,1,0,"0.00121"
"4","GO:0008022","protein C-terminus binding",210,2,0.06,"0.00147"
"5","GO:0031749","D2 dopamine receptor binding",5,1,0,"0.00151"
"6","GO:0022849","glutamate-gated calcium ion channel activity",5,1,0,"0.00151"
"7","GO:0046982","protein heterodimerization activity",225,2,0.07,"0.00169"
"8","GO:0070324","thyroid hormone binding",6,1,0,"0.00181"
"9","GO:0005234","extracellularly glutamate-gated ion channel activity",6,1,0,"0.00181"
"10","GO:0004972","NMDA glutamate receptor activity",6,1,0,"0.00181"
"11","GO:0005391","P-type sodium:potassium-exchanging transporter activity",8,1,0,"0.00242"
"12","GO:0005149","interleukin-1 receptor binding",10,1,0,"0.00302"
"13","GO:0016594","glycine binding",11,1,0,"0.00332"
"14","GO:0016595","glutamate binding",13,1,0,"0.00393"
"15","GO:0042165","neurotransmitter binding",14,1,0,"0.00423"
"16","GO:0050750","low-density lipoprotein particle receptor binding",22,1,0.01,"0.00664"
"17","GO:0001671","ATPase activator activity",23,1,0.01,"0.00694"
"18","GO:0017075","syntaxin-1 binding",23,1,0.01,"0.00694"
"19","GO:0035255","ionotropic glutamate receptor binding",36,1,0.01,"0.01085"
"20","GO:1904315","transmitter-gated ion channel activity involved in regulatio...",38,1,0.01,"0.01145"
