"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0042056","chemoattractant activity",19,2,0.01,"6.8e-05"
"2","GO:0045237","CXCR1 chemokine receptor binding",1,1,0,"0.00067"
"3","GO:0031841","neuropeptide Y receptor binding",1,1,0,"0.00067"
"4","GO:0031737","CX3C chemokine receptor binding",1,1,0,"0.00067"
"5","GO:0008009","chemokine activity",10,1,0.01,"0.00671"
"6","GO:0015279","store-operated calcium channel activity",12,1,0.01,"0.00804"
"7","GO:0048020","CCR chemokine receptor binding",12,1,0.01,"0.00804"
"8","GO:0005184","neuropeptide hormone activity",15,1,0.01,"0.01004"
"9","GO:0003729","mRNA binding",272,2,0.18,"0.01348"
"10","GO:0048027","mRNA 5'-UTR binding",25,1,0.02,"0.01669"
"11","GO:0005179","hormone activity",43,1,0.03,"0.02855"
"12","GO:0005125","cytokine activity",83,2,0.06,"0.04285"
"13","GO:0005178","integrin binding",100,1,0.07,"0.06528"
"14","GO:0048018","receptor ligand activity",215,3,0.14,"0.09400"
"15","GO:0003735","structural constituent of ribosome",148,1,0.1,"0.09525"
"16","GO:0030546","signaling receptor activator activity",219,3,0.15,"0.09592"
"17","GO:0030545","receptor regulator activity",239,3,0.16,"0.10550"
"18","GO:0050839","cell adhesion molecule binding",225,1,0.15,"0.14154"
"19","GO:0003723","RNA binding",1001,2,0.67,"0.14174"
"20","GO:0003713","transcription coactivator activity",226,1,0.15,"0.14213"
