"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0006633","fatty acid biosynthetic process",49,9,1.9,"9.2e-05"
"2","GO:0035307","positive regulation of protein dephosphorylation",24,6,0.93,"0.00024"
"3","GO:0022010","central nervous system myelination",17,5,0.66,"0.00036"
"4","GO:0006084","acetyl-CoA metabolic process",17,5,0.66,"0.00036"
"5","GO:1903025","regulation of RNA polymerase II regulatory region sequence-specific DNA binding",5,3,0.19,"0.00055"
"6","GO:0071638","negative regulation of monocyte chemotactic protein-1 production",5,3,0.19,"0.00055"
"7","GO:0001973","G protein-coupled adenosine receptor signaling pathway",5,3,0.19,"0.00055"
"8","GO:0035556","intracellular signal transduction",1042,64,40.44,"0.00070"
"9","GO:0000226","microtubule cytoskeleton organization",301,27,11.68,"0.00084"
"10","GO:1905323","telomerase holoenzyme complex assembly",6,3,0.23,"0.00106"
"11","GO:0050821","protein stabilization",126,13,4.89,"0.00114"
"12","GO:0016477","cell migration",635,46,24.64,"0.00118"
"13","GO:0022603","regulation of anatomical structure morphogenesis",461,33,17.89,"0.00142"
"14","GO:0031623","receptor internalization",84,10,3.26,"0.00143"
"15","GO:1905552","positive regulation of protein localization to endoplasmic reticulum",2,2,0.08,"0.00150"
"16","GO:0006083","acetate metabolic process",2,2,0.08,"0.00150"
"17","GO:0061740","protein targeting to lysosome involved in chaperone-mediated autophagy",2,2,0.08,"0.00150"
"18","GO:0045337","farnesyl diphosphate biosynthetic process",2,2,0.08,"0.00150"
"19","GO:0036112","medium-chain fatty-acyl-CoA metabolic process",2,2,0.08,"0.00150"
"20","GO:0035627","ceramide transport",2,2,0.08,"0.00150"
