"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0019828","aspartic-type endopeptidase inhibitor activity",4,3,0.15,"0.00021"
"2","GO:0001664","G protein-coupled receptor binding",105,14,4,"0.00040"
"3","GO:0048156","tau protein binding",20,5,0.76,"0.00075"
"4","GO:0019911","structural constituent of myelin sheath",6,3,0.23,"0.00101"
"5","GO:0042802","identical protein binding",947,54,36.1,"0.00124"
"6","GO:0070740","tubulin-glutamic acid ligase activity",2,2,0.08,"0.00145"
"7","GO:0002135","CTP binding",2,2,0.08,"0.00145"
"8","GO:0017098","sulfonylurea receptor binding",2,2,0.08,"0.00145"
"9","GO:0008017","microtubule binding",150,14,5.72,"0.00167"
"10","GO:0033293","monocarboxylic acid binding",24,5,0.91,"0.00182"
"11","GO:0097718","disordered domain specific binding",24,5,0.91,"0.00182"
"12","GO:0051087","chaperone binding",61,8,2.33,"0.00205"
"13","GO:0015081","sodium ion transmembrane transporter activity",63,8,2.4,"0.00252"
"14","GO:0043560","insulin receptor substrate binding",8,3,0.3,"0.00266"
"15","GO:0005158","insulin receptor binding",18,4,0.69,"0.00414"
"16","GO:0004111","creatine kinase activity",3,2,0.11,"0.00423"
"17","GO:1904399","heparan sulfate binding",3,2,0.11,"0.00423"
"18","GO:1905576","ganglioside GT1b binding",3,2,0.11,"0.00423"
"19","GO:0055131","C3HC4-type RING finger domain binding",3,2,0.11,"0.00423"
"20","GO:0002134","UTP binding",3,2,0.11,"0.00423"
