"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0098982","GABA-ergic synapse",90,12,4.06,"0.00066"
"2","GO:0061202","clathrin-sculpted gamma-aminobutyric acid transport vesicle ...",2,2,0.09,"0.00202"
"3","GO:0030142","COPI-coated Golgi to ER transport vesicle",2,2,0.09,"0.00202"
"4","GO:0097129","cyclin D2-CDK4 complex",3,2,0.14,"0.00589"
"5","GO:0008385","IkappaB kinase complex",3,2,0.14,"0.00589"
"6","GO:0034706","sodium channel complex",18,4,0.81,"0.00749"
"7","GO:0043209","myelin sheath",167,15,7.52,"0.00813"
"8","GO:0098793","presynapse",421,29,18.97,"0.01406"
"9","GO:0060077","inhibitory synapse",23,4,1.04,"0.01817"
"10","GO:0009898","cytoplasmic side of plasma membrane",89,9,4.01,"0.01828"
"11","GO:0098992","neuronal dense core vesicle",13,3,0.59,"0.01851"
"12","GO:0045202","synapse",1047,67,47.17,"0.01968"
"13","GO:0140513","nuclear protein-containing complex",642,40,28.93,"0.02081"
"14","GO:0098800","inner mitochondrial membrane protein complex",91,9,4.1,"0.02086"
"15","GO:0036477","somatodendritic compartment",705,43,31.76,"0.02329"
"16","GO:0030054","cell junction",1263,77,56.91,"0.02361"
"17","GO:0032983","kainate selective glutamate receptor complex",6,2,0.27,"0.02691"
"18","GO:0097165","nuclear stress granule",6,2,0.27,"0.02691"
"19","GO:0032541","cortical endoplasmic reticulum",6,2,0.27,"0.02691"
"20","GO:0016592","mediator complex",26,4,1.17,"0.02760"
