"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0048168","regulation of neuronal synaptic plasticity",54,34,18.15,"9.1e-06"
"2","GO:0048488","synaptic vesicle endocytosis",57,38,19.16,"2.3e-05"
"3","GO:1903539","protein localization to postsynaptic membrane",48,29,16.13,"0.00012"
"4","GO:2000300","regulation of synaptic vesicle exocytosis",57,33,19.16,"0.00014"
"5","GO:0051279","regulation of release of sequestered calcium ion into cytoso...",34,22,11.43,"0.00020"
"6","GO:0042391","regulation of membrane potential",249,127,83.68,"0.00021"
"7","GO:0034622","cellular protein-containing complex assembly",523,217,175.77,"0.00029"
"8","GO:0099072","regulation of postsynaptic membrane neurotransmitter recepto...",82,43,27.56,"0.00032"
"9","GO:0019722","calcium-mediated signaling",78,41,26.21,"0.00040"
"10","GO:0032469","endoplasmic reticulum calcium ion homeostasis",19,14,6.39,"0.00041"
"11","GO:1990573","potassium ion import across plasma membrane",21,15,7.06,"0.00044"
"12","GO:0007416","synapse assembly",130,62,43.69,"0.00055"
"13","GO:0072583","clathrin-dependent endocytosis",34,21,11.43,"0.00070"
"14","GO:1903578","regulation of ATP metabolic process",43,25,14.45,"0.00080"
"15","GO:0099637","neurotransmitter receptor transport",52,29,17.48,"0.00081"
"16","GO:0006887","exocytosis",222,118,74.61,"0.00083"
"17","GO:0007409","axonogenesis",304,135,102.17,"0.00098"
"18","GO:1901701","cellular response to oxygen-containing compound",494,198,166.02,"0.00106"
"19","GO:0032412","regulation of ion transmembrane transporter activity",151,69,50.75,"0.00122"
"20","GO:0017158","regulation of calcium ion-dependent exocytosis",31,19,10.42,"0.00143"
