"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:1902117","positive regulation of organelle assembly",44,40,29.61,"0.00024"
"2","GO:0048488","synaptic vesicle endocytosis",57,50,38.36,"0.00035"
"3","GO:0050804","modulation of chemical synaptic transmission",360,282,242.26,"0.00041"
"4","GO:0019079","viral genome replication",55,48,37.01,"0.00060"
"5","GO:0031122","cytoplasmic microtubule organization",49,43,32.97,"0.00090"
"6","GO:0016570","histone modification",253,193,170.26,"0.00094"
"7","GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane",29,27,19.52,"0.00112"
"8","GO:2000781","positive regulation of double-strand break repair",17,17,11.44,"0.00118"
"9","GO:1901019","regulation of calcium ion transmembrane transporter activity",43,38,28.94,"0.00135"
"10","GO:0050772","positive regulation of axonogenesis",73,61,49.13,"0.00135"
"11","GO:0007041","lysosomal transport",73,61,49.13,"0.00135"
"12","GO:1903829","positive regulation of cellular protein localization",149,117,100.27,"0.00156"
"13","GO:0002181","cytoplasmic translation",76,63,51.14,"0.00172"
"14","GO:0018107","peptidyl-threonine phosphorylation",76,63,51.14,"0.00172"
"15","GO:0045921","positive regulation of exocytosis",51,44,34.32,"0.00173"
"16","GO:0033059","cellular pigmentation",22,21,14.8,"0.00190"
"17","GO:0046907","intracellular transport",883,641,594.21,"0.00206"
"18","GO:0051650","establishment of vesicle localization",110,88,74.02,"0.00211"
"19","GO:0022411","cellular component disassembly",225,171,151.41,"0.00241"
"20","GO:0040018","positive regulation of multicellular organism growth",15,15,10.09,"0.00261"
