"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0019911","structural constituent of myelin sheath",6,5,0.42,"9.5e-06"
"2","GO:0031267","small GTPase binding",184,26,12.93,"0.00045"
"3","GO:0015631","tubulin binding",207,27,14.54,"0.00123"
"4","GO:0005506","iron ion binding",42,9,2.95,"0.00214"
"5","GO:0071813","lipoprotein particle binding",9,4,0.63,"0.00228"
"6","GO:0003779","actin binding",210,26,14.76,"0.00316"
"7","GO:0016744","transferase activity, transferring aldehyde or ketonic group...",2,2,0.14,"0.00493"
"8","GO:0017098","sulfonylurea receptor binding",2,2,0.14,"0.00493"
"9","GO:0002135","CTP binding",2,2,0.14,"0.00493"
"10","GO:0003681","bent DNA binding",2,2,0.14,"0.00493"
"11","GO:0070740","tubulin-glutamic acid ligase activity",2,2,0.14,"0.00493"
"12","GO:0070815","peptidyl-lysine 5-dioxygenase activity",2,2,0.14,"0.00493"
"13","GO:0005102","signaling receptor binding",598,60,42.02,"0.00542"
"14","GO:0044877","protein-containing complex binding",744,73,52.28,"0.00543"
"15","GO:0004551","nucleotide diphosphatase activity",6,3,0.42,"0.00587"
"16","GO:0008093","cytoskeletal anchor activity",6,3,0.42,"0.00587"
"17","GO:0019888","protein phosphatase regulator activity",43,8,3.02,"0.00913"
"18","GO:0051015","actin filament binding",101,14,7.1,"0.01059"
"19","GO:0005085","guanyl-nucleotide exchange factor activity",112,15,7.87,"0.01131"
"20","GO:0048306","calcium-dependent protein binding",37,7,2.6,"0.01316"
