"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0019901","protein kinase binding",402,173,134.89,"2.8e-05"
"2","GO:0008092","cytoskeletal protein binding",524,233,175.82,"7.4e-05"
"3","GO:0005516","calmodulin binding",107,55,35.9,"9.4e-05"
"4","GO:0044325","ion channel binding",97,50,32.55,"0.00018"
"5","GO:0003924","GTPase activity",146,70,48.99,"0.00019"
"6","GO:0030276","clathrin binding",47,27,15.77,"0.00063"
"7","GO:0031267","small GTPase binding",184,83,61.74,"0.00064"
"8","GO:0016887","ATPase activity",212,97,71.13,"0.00065"
"9","GO:0005525","GTP binding",176,79,59.06,"0.00102"
"10","GO:0005242","inward rectifier potassium channel activity",6,6,2.01,"0.00142"
"11","GO:0008017","microtubule binding",150,68,50.33,"0.00162"
"12","GO:0046961","proton-transporting ATPase activity, rotational mechanism",17,12,5.7,"0.00198"
"13","GO:0043531","ADP binding",19,13,6.38,"0.00198"
"14","GO:0003774","motor activity",44,27,14.76,"0.00300"
"15","GO:0019903","protein phosphatase binding",102,48,34.23,"0.00302"
"16","GO:0030506","ankyrin binding",10,8,3.36,"0.00355"
"17","GO:0004129","cytochrome-c oxidase activity",12,9,4.03,"0.00403"
"18","GO:0003779","actin binding",210,89,70.46,"0.00417"
"19","GO:0036041","long-chain fatty acid binding",5,5,1.68,"0.00424"
"20","GO:0004683","calmodulin-dependent protein kinase activity",16,11,5.37,"0.00424"
