"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0009986","cell surface",259,11,1.1,"2.9e-07"
"2","GO:0005615","extracellular space",286,8,1.21,"0.00012"
"3","GO:0005887","integral component of plasma membrane",493,9,2.09,"0.00014"
"4","GO:0005581","collagen trimer",19,3,0.08,"0.00238"
"5","GO:0009897","external side of plasma membrane",74,3,0.31,"0.00363"
"6","GO:0043235","receptor complex",165,5,0.7,"0.00411"
"7","GO:0005595","collagen type XII trimer",1,1,0,"0.00424"
"8","GO:1990682","CSF1-CSF1R complex",1,1,0,"0.00424"
"9","GO:0005602","complement component C1 complex",1,1,0,"0.00424"
"10","GO:0045121","membrane raft",175,4,0.74,"0.00598"
"11","GO:0098685","Schaffer collateral - CA1 synapse",98,3,0.42,"0.00796"
"12","GO:0031092","platelet alpha granule membrane",2,1,0.01,"0.00846"
"13","GO:0098666","G protein-coupled serotonin receptor complex",2,1,0.01,"0.00846"
"14","GO:0005604","basement membrane",34,2,0.14,"0.00895"
"15","GO:0031410","cytoplasmic vesicle",982,10,4.16,"0.01348"
"16","GO:0097708","intracellular vesicle",987,10,4.18,"0.01391"
"17","GO:0005911","cell-cell junction",224,4,0.95,"0.01401"
"18","GO:0099544","perisynaptic space",4,1,0.02,"0.01684"
"19","GO:0048179","activin receptor complex",4,1,0.02,"0.01684"
"20","GO:0031982","vesicle",1029,10,4.36,"0.01803"
