"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0043209","myelin sheath",167,25,6.42,"3.8e-09"
"2","GO:0005886","plasma membrane",1898,112,73.01,"1.9e-05"
"3","GO:0005576","extracellular region",464,34,17.85,"0.00019"
"4","GO:0048471","perinuclear region of cytoplasm",389,30,14.96,"0.00019"
"5","GO:0005911","cell-cell junction",223,20,8.58,"0.00035"
"6","GO:0005874","microtubule",226,19,8.69,"0.00107"
"7","GO:0098560","cytoplasmic side of late endosome membrane",2,2,0.08,"0.00147"
"8","GO:1990836","lysosomal matrix",2,2,0.08,"0.00147"
"9","GO:0033270","paranode region of axon",14,4,0.54,"0.00158"
"10","GO:0043025","neuronal cell body",465,31,17.89,"0.00176"
"11","GO:0016324","apical plasma membrane",103,11,3.96,"0.00192"
"12","GO:0030425","dendrite",525,36,20.2,"0.00198"
"13","GO:0005765","lysosomal membrane",80,11,3.08,"0.00251"
"14","GO:0045178","basal part of cell",110,13,4.23,"0.00256"
"15","GO:0005882","intermediate filament",26,5,1,"0.00275"
"16","GO:0044295","axonal growth cone",39,6,1.5,"0.00343"
"17","GO:0032432","actin filament bundle",39,6,1.5,"0.00343"
"18","GO:0014069","postsynaptic density",330,23,12.69,"0.00400"
"19","GO:0098574","cytoplasmic side of lysosomal membrane",3,2,0.12,"0.00431"
"20","GO:0097524","sperm plasma membrane",3,2,0.12,"0.00431"
