"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0043209","myelin sheath",167,71,32.18,"6.9e-11"
"2","GO:0043025","neuronal cell body",467,130,89.99,"2.1e-06"
"3","GO:0005783","endoplasmic reticulum",858,221,165.33,"9.3e-06"
"4","GO:0045202","synapse",1051,275,202.53,"4.6e-05"
"5","GO:0030425","dendrite",528,139,101.74,"7.5e-05"
"6","GO:0022627","cytosolic small ribosomal subunit",39,18,7.52,"0.00012"
"7","GO:0022625","cytosolic large ribosomal subunit",49,21,9.44,"0.00013"
"8","GO:0048471","perinuclear region of cytoplasm",391,103,75.34,"0.00027"
"9","GO:0005791","rough endoplasmic reticulum",47,19,9.06,"0.00064"
"10","GO:0044304","main axon",65,24,12.53,"0.00064"
"11","GO:0098794","postsynapse",569,147,109.65,"0.00092"
"12","GO:0030426","growth cone",167,49,32.18,"0.00099"
"13","GO:0030126","COPI vesicle coat",8,6,1.54,"0.00099"
"14","GO:0042995","cell projection",1318,331,253.98,"0.00147"
"15","GO:0035145","exon-exon junction complex",12,7,2.31,"0.00310"
"16","GO:0044297","cell body",522,149,100.59,"0.00372"
"17","GO:0035748","myelin sheath abaxonal region",7,5,1.35,"0.00392"
"18","GO:0044305","calyx of Held",25,11,4.82,"0.00406"
"19","GO:0098978","glutamatergic synapse",422,103,81.32,"0.00424"
"20","GO:0055038","recycling endosome membrane",32,13,6.17,"0.00426"
