"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0100026","positive regulation of DNA repair by transcription from RNA ...",1,1,0,"0.0016"
"2","GO:0062003","negative regulation of all-trans-retinyl-ester hydrolase, 11...",1,1,0,"0.0016"
"3","GO:0014886","transition between slow and fast fiber",2,1,0,"0.0032"
"4","GO:0044381","glucose import in response to insulin stimulus",2,1,0,"0.0032"
"5","GO:1990481","mRNA pseudouridine synthesis",2,1,0,"0.0032"
"6","GO:0001579","medium-chain fatty acid transport",2,1,0,"0.0032"
"7","GO:0098958","retrograde axonal transport of mitochondrion",3,1,0,"0.0047"
"8","GO:0007023","post-chaperonin tubulin folding pathway",3,1,0,"0.0047"
"9","GO:0042760","very long-chain fatty acid catabolic process",4,1,0.01,"0.0063"
"10","GO:1990379","lipid transport across blood-brain barrier",4,1,0.01,"0.0063"
"11","GO:0007021","tubulin complex assembly",5,1,0.01,"0.0079"
"12","GO:0097623","potassium ion export across plasma membrane",7,1,0.01,"0.0110"
"13","GO:0044539","long-chain fatty acid import into cell",11,1,0.02,"0.0173"
"14","GO:0051481","negative regulation of cytosolic calcium ion concentration",13,1,0.02,"0.0204"
"15","GO:0048490","anterograde synaptic vesicle transport",15,1,0.02,"0.0235"
"16","GO:0099514","synaptic vesicle cytoskeletal transport",15,1,0.02,"0.0235"
"17","GO:0099517","synaptic vesicle transport along microtubule",15,1,0.02,"0.0235"
"18","GO:0140354","lipid import into cell",20,1,0.03,"0.0312"
"19","GO:0015909","long-chain fatty acid transport",21,1,0.03,"0.0327"
"20","GO:0001676","long-chain fatty acid metabolic process",22,1,0.03,"0.0343"
