"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0006958","complement activation, classical pathway",6,2,0.03,"0.00032"
"2","GO:0098883","synapse pruning",6,2,0.03,"0.00032"
"3","GO:0097105","presynaptic membrane assembly",7,2,0.03,"0.00044"
"4","GO:0044794","positive regulation by host of viral process",11,3,0.05,"0.00071"
"5","GO:0022604","regulation of cell morphogenesis",193,5,0.9,"0.00186"
"6","GO:0001937","negative regulation of endothelial cell proliferation",16,2,0.07,"0.00245"
"7","GO:0060311","negative regulation of elastin catabolic process",1,1,0,"0.00468"
"8","GO:1905007","positive regulation of epithelial to mesenchymal transition ...",1,1,0,"0.00468"
"9","GO:0010700","negative regulation of norepinephrine secretion",1,1,0,"0.00468"
"10","GO:0014057","positive regulation of acetylcholine secretion, neurotransmi...",1,1,0,"0.00468"
"11","GO:0033626","positive regulation of integrin activation by cell surface r...",1,1,0,"0.00468"
"12","GO:1905223","epicardium morphogenesis",1,1,0,"0.00468"
"13","GO:0031583","phospholipase D-activating G protein-coupled receptor signal...",1,1,0,"0.00468"
"14","GO:0060017","parathyroid gland development",1,1,0,"0.00468"
"15","GO:0043397","regulation of corticotropin-releasing hormone secretion",1,1,0,"0.00468"
"16","GO:0072749","cellular response to cytochalasin B",1,1,0,"0.00468"
"17","GO:0046725","negative regulation by virus of viral protein levels in host...",1,1,0,"0.00468"
"18","GO:0021808","cytosolic calcium signaling involved in initiation of cell m...",1,1,0,"0.00468"
"19","GO:0044790","negative regulation by host of viral release from host cell",1,1,0,"0.00468"
"20","GO:1904888","cranial skeletal system development",23,2,0.11,"0.00506"
