"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0043209","myelin sheath",167,150,105.46,"2.4e-15"
"2","GO:0022625","cytosolic large ribosomal subunit",49,47,30.94,"6.6e-08"
"3","GO:0001726","ruffle",89,73,56.21,"7.8e-05"
"4","GO:0030139","endocytic vesicle",95,77,59.99,"0.00011"
"5","GO:0048471","perinuclear region of cytoplasm",391,280,246.92,"0.00018"
"6","GO:0042788","polysomal ribosome",29,27,18.31,"0.00025"
"7","GO:0005829","cytosol",1868,1258,1179.68,"0.00030"
"8","GO:0005768","endosome",492,353,310.71,"0.00042"
"9","GO:0005794","Golgi apparatus",794,543,501.43,"0.00061"
"10","GO:0000785","chromatin",283,204,178.72,"0.00076"
"11","GO:0005765","lysosomal membrane",80,64,50.52,"0.00083"
"12","GO:0045202","synapse",1051,709,663.73,"0.00090"
"13","GO:0030027","lamellipodium",110,85,69.47,"0.00100"
"14","GO:0005622","intracellular anatomical structure",6095,3971,3849.11,"0.00110"
"15","GO:0005654","nucleoplasm",1749,1157,1104.53,"0.00145"
"16","GO:0005938","cell cortex",163,121,102.94,"0.00159"
"17","GO:0140513","nuclear protein-containing complex",642,440,405.44,"0.00160"
"18","GO:0005753","mitochondrial proton-transporting ATP synthase complex",13,13,8.21,"0.00252"
"19","GO:0099513","polymeric cytoskeletal fiber",313,221,197.67,"0.00277"
"20","GO:0098803","respiratory chain complex",56,49,35.37,"0.00283"
