"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0003735","structural constituent of ribosome",120,98,75.87,"7.3e-06"
"2","GO:0016887","ATPase activity",213,161,134.67,"6.4e-05"
"3","GO:0031267","small GTPase binding",184,140,116.34,"0.00011"
"4","GO:0046332","SMAD binding",46,40,29.08,"0.00032"
"5","GO:0044877","protein-containing complex binding",748,515,472.94,"0.00038"
"6","GO:0019899","enzyme binding",1196,833,756.19,"0.00116"
"7","GO:0018024","histone-lysine N-methyltransferase activity",29,26,18.34,"0.00145"
"8","GO:0005200","structural constituent of cytoskeleton",37,32,23.39,"0.00161"
"9","GO:0043531","ADP binding",19,18,12.01,"0.00197"
"10","GO:0019843","rRNA binding",44,37,27.82,"0.00207"
"11","GO:0031625","ubiquitin protein ligase binding",187,137,118.23,"0.00209"
"12","GO:0008092","cytoskeletal protein binding",524,372,331.31,"0.00283"
"13","GO:0019904","protein domain specific binding",463,320,292.74,"0.00350"
"14","GO:0015631","tubulin binding",207,149,130.88,"0.00439"
"15","GO:0046961","proton-transporting ATPase activity, rotational mechanism",17,16,10.75,"0.00445"
"16","GO:0140303","intramembrane lipid transporter activity",16,15,10.12,"0.00668"
"17","GO:0048027","mRNA 5'-UTR binding",16,15,10.12,"0.00668"
"18","GO:0009055","electron transfer activity",50,40,31.61,"0.00810"
"19","GO:0003723","RNA binding",651,450,411.61,"0.00912"
"20","GO:0034450","ubiquitin-ubiquitin ligase activity",10,10,6.32,"0.01017"
