"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0031748","D1 dopamine receptor binding",8,4,0.36,"0.00024"
"2","GO:0030170","pyridoxal phosphate binding",17,5,0.76,"0.00070"
"3","GO:0005272","sodium channel activity",26,6,1.17,"0.00083"
"4","GO:0008384","IkappaB kinase activity",2,2,0.09,"0.00200"
"5","GO:0004351","glutamate decarboxylase activity",2,2,0.09,"0.00200"
"6","GO:0008097","5S rRNA binding",8,3,0.36,"0.00423"
"7","GO:0015185","gamma-aminobutyric acid transmembrane transporter activity",3,2,0.13,"0.00584"
"8","GO:0005416","amino acid:cation symporter activity",9,3,0.4,"0.00613"
"9","GO:0030275","LRR domain binding",10,3,0.45,"0.00847"
"10","GO:0022836","gated channel activity",153,14,6.86,"0.00853"
"11","GO:0008022","protein C-terminus binding",140,13,6.28,"0.00983"
"12","GO:0016595","glutamate binding",11,3,0.49,"0.01127"
"13","GO:0016775","phosphotransferase activity, nitrogenous group as acceptor",4,2,0.18,"0.01133"
"14","GO:0004305","ethanolamine kinase activity",4,2,0.18,"0.01133"
"15","GO:0005524","ATP binding",701,44,31.44,"0.01269"
"16","GO:0005217","intracellular ligand-gated ion channel activity",12,3,0.54,"0.01453"
"17","GO:0038023","signaling receptor activity",230,18,10.31,"0.01483"
"18","GO:0060089","molecular transducer activity",230,18,10.31,"0.01483"
"19","GO:0098772","molecular function regulator",925,55,41.48,"0.01551"
"20","GO:0032559","adenyl ribonucleotide binding",730,45,32.74,"0.01586"
