"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0019899","enzyme binding",1194,703,620.12,"2.9e-05"
"2","GO:0003735","structural constituent of ribosome",120,82,62.32,"0.00017"
"3","GO:0046961","proton-transporting ATPase activity, rotational mechanism",17,16,8.83,"0.00024"
"4","GO:0019903","protein phosphatase binding",102,70,52.98,"0.00042"
"5","GO:0034237","protein kinase A regulatory subunit binding",16,15,8.31,"0.00044"
"6","GO:0030674","protein-macromolecule adaptor activity",131,86,68.04,"0.00094"
"7","GO:0008137","NADH dehydrogenase (ubiquinone) activity",18,16,9.35,"0.00111"
"8","GO:0046933","proton-transporting ATP synthase activity, rotational mechan...",10,10,5.19,"0.00142"
"9","GO:0003729","mRNA binding",195,122,101.28,"0.00156"
"10","GO:0042826","histone deacetylase binding",59,42,30.64,"0.00197"
"11","GO:0034452","dynactin binding",9,9,4.67,"0.00274"
"12","GO:0016887","ATPase activity",212,130,110.11,"0.00327"
"13","GO:0043531","ADP binding",19,16,9.87,"0.00363"
"14","GO:0004129","cytochrome-c oxidase activity",12,11,6.23,"0.00463"
"15","GO:0003723","RNA binding",651,389,338.11,"0.00477"
"16","GO:0000900","translation repressor activity, mRNA regulatory element bind...",8,8,4.15,"0.00527"
"17","GO:0034061","DNA polymerase activity",8,8,4.15,"0.00527"
"18","GO:0035639","purine ribonucleoside triphosphate binding",863,483,448.21,"0.00623"
"19","GO:0004857","enzyme inhibitor activity",118,75,61.29,"0.00675"
"20","GO:0018024","histone-lysine N-methyltransferase activity",29,22,15.06,"0.00723"
