"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0004674","protein serine/threonine kinase activity",242,157,127.41,"6e-05"
"2","GO:0005085","guanyl-nucleotide exchange factor activity",112,78,58.97,"0.00017"
"3","GO:0008270","zinc ion binding",315,192,165.84,"0.00146"
"4","GO:0099094","ligand-gated cation channel activity",34,26,17.9,"0.00371"
"5","GO:0099626","voltage-gated calcium channel activity involved in regulatio...",12,11,6.32,"0.00532"
"6","GO:0045322","unmethylated CpG binding",8,8,4.21,"0.00588"
"7","GO:0008408","3'-5' exonuclease activity",27,21,14.22,"0.00646"
"8","GO:0004970","ionotropic glutamate receptor activity",15,13,7.9,"0.00653"
"9","GO:0005096","GTPase activator activity",139,88,73.18,"0.00672"
"10","GO:0008514","organic anion transmembrane transporter activity",56,39,29.48,"0.00708"
"11","GO:0046943","carboxylic acid transmembrane transporter activity",43,31,22.64,"0.00723"
"12","GO:1904315","transmitter-gated ion channel activity involved in regulatio...",29,22,15.27,"0.00889"
"13","GO:0061630","ubiquitin protein ligase activity",160,99,84.24,"0.01085"
"14","GO:0015370","solute:sodium symporter activity",20,16,10.53,"0.01108"
"15","GO:0015144","carbohydrate transmembrane transporter activity",7,7,3.69,"0.01118"
"16","GO:0099635","voltage-gated calcium channel activity involved in positive ...",7,7,3.69,"0.01118"
"17","GO:0051119","sugar transmembrane transporter activity",7,7,3.69,"0.01118"
"18","GO:0035591","signaling adaptor activity",31,23,16.32,"0.01171"
"19","GO:0051020","GTPase binding",212,128,111.61,"0.01297"
"20","GO:0004842","ubiquitin-protein transferase activity",221,133,116.35,"0.01326"
