"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0033262","regulation of nuclear cell cycle DNA replication",7,2,0.03,"0.00039"
"2","GO:0030336","negative regulation of cell migration",124,4,0.55,"0.00198"
"3","GO:0032835","glomerulus development",18,2,0.08,"0.00274"
"4","GO:0030201","heparan sulfate proteoglycan metabolic process",19,2,0.08,"0.00305"
"5","GO:0006210","thymine catabolic process",1,1,0,"0.00440"
"6","GO:0006212","uracil catabolic process",1,1,0,"0.00440"
"7","GO:0006214","thymidine catabolic process",1,1,0,"0.00440"
"8","GO:0010735","positive regulation of transcription via serum response elem...",1,1,0,"0.00440"
"9","GO:0019417","sulfur oxidation",1,1,0,"0.00440"
"10","GO:0002032","desensitization of G protein-coupled receptor signaling path...",1,1,0,"0.00440"
"11","GO:0036060","slit diaphragm assembly",1,1,0,"0.00440"
"12","GO:0060686","negative regulation of prostatic bud formation",1,1,0,"0.00440"
"13","GO:0021551","central nervous system morphogenesis",1,1,0,"0.00440"
"14","GO:0003105","negative regulation of glomerular filtration",1,1,0,"0.00440"
"15","GO:0072046","establishment of planar polarity involved in nephron morphog...",1,1,0,"0.00440"
"16","GO:0099560","synaptic membrane adhesion",27,2,0.12,"0.00613"
"17","GO:0010656","negative regulation of muscle cell apoptotic process",28,2,0.12,"0.00658"
"18","GO:0046425","regulation of receptor signaling pathway via JAK-STAT",28,2,0.12,"0.00658"
"19","GO:0046324","regulation of glucose import",29,2,0.13,"0.00705"
"20","GO:0003014","renal system process",32,3,0.14,"0.00754"
