"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0060074","synapse maturation",26,6,0.88,"0.00018"
"2","GO:0043951","negative regulation of cAMP-mediated signaling",10,3,0.34,"0.00386"
"3","GO:0007416","synapse assembly",130,11,4.4,"0.00445"
"4","GO:0090036","regulation of protein kinase C signaling",11,3,0.37,"0.00517"
"5","GO:0150012","positive regulation of neuron projection arborization",4,2,0.14,"0.00655"
"6","GO:0043129","surfactant homeostasis",4,2,0.14,"0.00655"
"7","GO:1903564","regulation of protein localization to cilium",4,2,0.14,"0.00655"
"8","GO:0097475","motor neuron migration",4,2,0.14,"0.00655"
"9","GO:2000821","regulation of grooming behavior",4,2,0.14,"0.00655"
"10","GO:0071625","vocalization behavior",12,3,0.41,"0.00673"
"11","GO:0072698","protein localization to microtubule cytoskeleton",39,5,1.32,"0.00961"
"12","GO:0042462","eye photoreceptor cell development",14,3,0.47,"0.01059"
"13","GO:0060896","neural plate pattern specification",5,2,0.17,"0.01068"
"14","GO:0010571","positive regulation of nuclear cell cycle DNA replication",5,2,0.17,"0.01068"
"15","GO:0042136","neurotransmitter biosynthetic process",5,2,0.17,"0.01068"
"16","GO:0060215","primitive hemopoiesis",5,2,0.17,"0.01068"
"17","GO:0043484","regulation of RNA splicing",109,9,3.69,"0.01134"
"18","GO:0050684","regulation of mRNA processing",109,9,3.69,"0.01134"
"19","GO:0007268","chemical synaptic transmission",482,26,16.32,"0.01184"
"20","GO:0098916","anterograde trans-synaptic signaling",482,26,16.32,"0.01184"
