"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0016021","integral component of membrane",1721,1,0.49,"0.43"
"2","GO:0031224","intrinsic component of membrane",1788,1,0.51,"0.44"
"3","GO:0016020","membrane",3367,1,0.96,"0.73"
"4","GO:0110165","cellular anatomical entity",6682,1,1.91,"1.00"
"5","GO:0005575","cellular_component",7015,2,2,"1.00"
"6","GO:0000015","phosphopyruvate hydratase complex",2,0,0,"1.00"
"7","GO:0000109","nucleotide-excision repair complex",4,0,0,"1.00"
"8","GO:0000110","nucleotide-excision repair factor 1 complex",1,0,0,"1.00"
"9","GO:0000118","histone deacetylase complex",44,0,0.01,"1.00"
"10","GO:0000120","RNA polymerase I transcription regulator complex",5,0,0,"1.00"
"11","GO:0000123","histone acetyltransferase complex",53,0,0.02,"1.00"
"12","GO:0000124","SAGA complex",10,0,0,"1.00"
"13","GO:0000125","PCAF complex",1,0,0,"1.00"
"14","GO:0000126","transcription factor TFIIIB complex",2,0,0,"1.00"
"15","GO:0000127","transcription factor TFIIIC complex",3,0,0,"1.00"
"16","GO:0000137","Golgi cis cisterna",9,0,0,"1.00"
"17","GO:0000138","Golgi trans cisterna",8,0,0,"1.00"
"18","GO:0000139","Golgi membrane",153,0,0.04,"1.00"
"19","GO:0000145","exocyst",9,0,0,"1.00"
"20","GO:0000151","ubiquitin ligase complex",175,0,0.05,"1.00"
