"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0003774","motor activity",44,6,1.09,"0.00068"
"2","GO:0008017","microtubule binding",150,10,3.71,"0.00393"
"3","GO:0031489","myosin V binding",14,3,0.35,"0.00444"
"4","GO:0001162","RNA polymerase II intronic transcription regulatory region s...",5,2,0.12,"0.00580"
"5","GO:0031435","mitogen-activated protein kinase kinase kinase binding",16,3,0.4,"0.00658"
"6","GO:0019992","diacylglycerol binding",6,2,0.15,"0.00856"
"7","GO:0098632","cell-cell adhesion mediator activity",20,3,0.5,"0.01247"
"8","GO:0003779","actin binding",210,11,5.2,"0.01487"
"9","GO:0046975","histone methyltransferase activity (H3-K36 specific)",8,2,0.2,"0.01547"
"10","GO:0042165","neurotransmitter binding",8,2,0.2,"0.01547"
"11","GO:0098631","cell adhesion mediator activity",22,3,0.54,"0.01624"
"12","GO:0003777","microtubule motor activity",23,3,0.57,"0.01835"
"13","GO:0000149","SNARE binding",85,6,2.1,"0.01842"
"14","GO:0045127","N-acetylglucosamine kinase activity",1,1,0.02,"0.02476"
"15","GO:0086082","cell adhesive protein binding involved in AV node cell-bundl...",1,1,0.02,"0.02476"
"16","GO:0004343","glucosamine 6-phosphate N-acetyltransferase activity",1,1,0.02,"0.02476"
"17","GO:0004347","glucose-6-phosphate isomerase activity",1,1,0.02,"0.02476"
"18","GO:0043915","L-seryl-tRNA(Sec) kinase activity",1,1,0.02,"0.02476"
"19","GO:0005460","UDP-glucose transmembrane transporter activity",1,1,0.02,"0.02476"
"20","GO:0004749","ribose phosphate diphosphokinase activity",1,1,0.02,"0.02476"
