"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0017124","SH3 domain binding",78,29,15.07,"0.00017"
"2","GO:0035255","ionotropic glutamate receptor binding",30,14,5.8,"0.00061"
"3","GO:0043621","protein self-association",30,14,5.8,"0.00061"
"4","GO:0042165","neurotransmitter binding",8,6,1.55,"0.00101"
"5","GO:0099583","neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration",4,4,0.77,"0.00139"
"6","GO:0050431","transforming growth factor beta binding",4,4,0.77,"0.00139"
"7","GO:0031005","filamin binding",4,4,0.77,"0.00139"
"8","GO:0004972","NMDA glutamate receptor activity",4,4,0.77,"0.00139"
"9","GO:0005042","netrin receptor activity",4,4,0.77,"0.00139"
"10","GO:0016595","glutamate binding",11,7,2.13,"0.00158"
"11","GO:0005085","guanyl-nucleotide exchange factor activity",112,35,21.65,"0.00163"
"12","GO:0005245","voltage-gated calcium channel activity",30,13,5.8,"0.00221"
"13","GO:0015175","neutral amino acid transmembrane transporter activity",18,9,3.48,"0.00329"
"14","GO:0046873","metal ion transmembrane transporter activity",196,65,37.88,"0.00451"
"15","GO:1904315","transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential",29,12,5.6,"0.00512"
"16","GO:0005522","profilin binding",10,6,1.93,"0.00530"
"17","GO:0045503","dynein light chain binding",5,4,0.97,"0.00588"
"18","GO:0005314","high-affinity glutamate transmembrane transporter activity",3,3,0.58,"0.00721"
"19","GO:0052723","inositol hexakisphosphate 1-kinase activity",3,3,0.58,"0.00721"
"20","GO:0052724","inositol hexakisphosphate 3-kinase activity",3,3,0.58,"0.00721"
