"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0070123","transforming growth factor beta receptor activity, type III",1,1,0.01,"0.0054"
"2","GO:0005509","calcium ion binding",233,5,1.25,"0.0077"
"3","GO:0004485","methylcrotonoyl-CoA carboxylase activity",2,1,0.01,"0.0107"
"4","GO:0038025","reelin receptor activity",2,1,0.01,"0.0107"
"5","GO:0005114","type II transforming growth factor beta receptor binding",2,1,0.01,"0.0107"
"6","GO:0008035","high-density lipoprotein particle binding",3,1,0.02,"0.0161"
"7","GO:0030229","very-low-density lipoprotein particle receptor activity",3,1,0.02,"0.0161"
"8","GO:0052735","tRNA (cytosine-3-)-methyltransferase activity",3,1,0.02,"0.0161"
"9","GO:0005219","ryanodine-sensitive calcium-release channel activity",3,1,0.02,"0.0161"
"10","GO:0045296","cadherin binding",39,2,0.21,"0.0184"
"11","GO:0005516","calmodulin binding",106,3,0.57,"0.0189"
"12","GO:0048763","calcium-induced calcium release activity",4,1,0.02,"0.0214"
"13","GO:0005041","low-density lipoprotein particle receptor activity",4,1,0.02,"0.0214"
"14","GO:0050431","transforming growth factor beta binding",4,1,0.02,"0.0214"
"15","GO:0016421","CoA carboxylase activity",4,1,0.02,"0.0214"
"16","GO:0016885","ligase activity, forming carbon-carbon bonds",4,1,0.02,"0.0214"
"17","GO:0030160","synaptic receptor adaptor activity",4,1,0.02,"0.0214"
"18","GO:0008201","heparin binding",45,2,0.24,"0.0241"
"19","GO:0008294","calcium- and calmodulin-responsive adenylate cyclase activity",5,1,0.03,"0.0266"
"20","GO:0048407","platelet-derived growth factor binding",5,1,0.03,"0.0266"
