"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0003682","chromatin binding",326,1,0.05,"0.047"
"2","GO:0005515","protein binding",4035,1,0.58,"0.582"
"3","GO:0005488","binding",5415,1,0.78,"0.781"
"4","GO:0003674","molecular_function",6937,1,1,"1.000"
"5","GO:0000010","trans-hexaprenyltranstransferase activity",2,0,0,"1.000"
"6","GO:0000014","single-stranded DNA endodeoxyribonuclease activity",3,0,0,"1.000"
"7","GO:0000030","mannosyltransferase activity",11,0,0,"1.000"
"8","GO:0000033","alpha-1,3-mannosyltransferase activity",1,0,0,"1.000"
"9","GO:0000035","acyl binding",1,0,0,"1.000"
"10","GO:0000036","acyl carrier activity",1,0,0,"1.000"
"11","GO:0000048","peptidyltransferase activity",1,0,0,"1.000"
"12","GO:0000049","tRNA binding",42,0,0.01,"1.000"
"13","GO:0000062","fatty-acyl-CoA binding",10,0,0,"1.000"
"14","GO:0000064","L-ornithine transmembrane transporter activity",1,0,0,"1.000"
"15","GO:0000099","sulfur amino acid transmembrane transporter activity",3,0,0,"1.000"
"16","GO:0000104","succinate dehydrogenase activity",2,0,0,"1.000"
"17","GO:0000121","glycerol-1-phosphatase activity",1,0,0,"1.000"
"18","GO:0000146","microfilament motor activity",7,0,0,"1.000"
"19","GO:0000149","SNARE binding",85,0,0.01,"1.000"
"20","GO:0000166","nucleotide binding",992,0,0.14,"1.000"
