"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0005595","collagen type XII trimer",1,1,0,"0.0034"
"2","GO:0042568","insulin-like growth factor binary complex",1,1,0,"0.0034"
"3","GO:0034752","cytosolic aryl hydrocarbon receptor complex",1,1,0,"0.0034"
"4","GO:0034753","nuclear aryl hydrocarbon receptor complex",1,1,0,"0.0034"
"5","GO:1990604","IRE1-TRAF2-ASK1 complex",1,1,0,"0.0034"
"6","GO:0043256","laminin complex",2,1,0.01,"0.0068"
"7","GO:0031417","NatC complex",3,1,0.01,"0.0102"
"8","GO:0099029","anchored component of presynaptic active zone membrane",3,1,0.01,"0.0102"
"9","GO:0034751","aryl hydrocarbon receptor complex",6,2,0.02,"0.0162"
"10","GO:0099026","anchored component of presynaptic membrane",9,1,0.03,"0.0302"
"11","GO:0031414","N-terminal protein acetyltransferase complex",10,1,0.03,"0.0335"
"12","GO:0044224","juxtaparanode region of axon",10,1,0.03,"0.0335"
"13","GO:0033270","paranode region of axon",14,1,0.05,"0.0467"
"14","GO:0030686","90S preribosome",15,1,0.05,"0.0499"
"15","GO:0097546","ciliary base",15,1,0.05,"0.0499"
"16","GO:0099144","anchored component of synaptic membrane",16,1,0.05,"0.0532"
"17","GO:0030673","axolemma",17,1,0.06,"0.0564"
"18","GO:1990904","ribonucleoprotein complex",441,4,1.5,"0.0593"
"19","GO:0098945","intrinsic component of presynaptic active zone membrane",20,1,0.07,"0.0660"
"20","GO:0032040","small-subunit processome",20,1,0.07,"0.0660"
