"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0007416","synapse assembly",130,45,18.14,"5.5e-08"
"2","GO:2000310","regulation of NMDA receptor activity",21,11,2.93,"3.4e-05"
"3","GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules",18,10,2.51,"4.0e-05"
"4","GO:0099560","synaptic membrane adhesion",27,12,3.77,"0.00012"
"5","GO:0043524","negative regulation of neuron apoptotic process",104,29,14.51,"0.00014"
"6","GO:0046928","regulation of neurotransmitter secretion",81,28,11.3,"0.00015"
"7","GO:0007155","cell adhesion",519,121,72.41,"0.00016"
"8","GO:0007216","G protein-coupled glutamate receptor signaling pathway",11,7,1.53,"0.00020"
"9","GO:2000311","regulation of AMPA receptor activity",21,10,2.93,"0.00022"
"10","GO:0007631","feeding behavior",45,16,6.28,"0.00022"
"11","GO:0007411","axon guidance",132,38,18.42,"0.00024"
"12","GO:0001764","neuron migration",118,36,16.46,"0.00025"
"13","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules",25,11,3.49,"0.00025"
"14","GO:0098989","NMDA selective glutamate receptor signaling pathway",4,4,0.56,"0.00038"
"15","GO:0007186","G protein-coupled receptor signaling pathway",246,65,34.32,"0.00041"
"16","GO:0050795","regulation of behavior",43,15,6,"0.00044"
"17","GO:0060078","regulation of postsynaptic membrane potential",87,28,12.14,"0.00044"
"18","GO:0030198","extracellular matrix organization",77,22,10.74,"0.00059"
"19","GO:1990138","neuron projection extension",146,35,20.37,"0.00072"
"20","GO:0048168","regulation of neuronal synaptic plasticity",54,17,7.53,"0.00073"
