"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0005516","calmodulin binding",107,18,3.82,"3.2e-08"
"2","GO:0005249","voltage-gated potassium channel activity",43,9,1.53,"1.6e-05"
"3","GO:0030552","cAMP binding",12,5,0.43,"3.6e-05"
"4","GO:0004117","calmodulin-dependent cyclic-nucleotide phosphodiesterase activity",3,3,0.11,"4.5e-05"
"5","GO:0048101","calcium- and calmodulin-regulated 3',5'-cyclic-GMP phosphodiesterase activity",3,3,0.11,"4.5e-05"
"6","GO:0004115","3',5'-cyclic-AMP phosphodiesterase activity",9,4,0.32,"0.00017"
"7","GO:0098973","structural constituent of postsynaptic actin cytoskeleton",4,3,0.14,"0.00018"
"8","GO:0005248","voltage-gated sodium channel activity",16,5,0.57,"0.00018"
"9","GO:0048306","calcium-dependent protein binding",37,7,1.32,"0.00028"
"10","GO:0005245","voltage-gated calcium channel activity",30,6,1.07,"0.00056"
"11","GO:0005509","calcium ion binding",234,19,8.35,"0.00066"
"12","GO:0015276","ligand-gated ion channel activity",53,7,1.89,"0.00257"
"13","GO:0031402","sodium ion binding",9,3,0.32,"0.00322"
"14","GO:0004930","G protein-coupled receptor activity",71,8,2.53,"0.00358"
"15","GO:0035373","chondroitin sulfate proteoglycan binding",3,2,0.11,"0.00372"
"16","GO:0030165","PDZ domain binding",73,8,2.61,"0.00426"
"17","GO:0005246","calcium channel regulator activity",21,4,0.75,"0.00587"
"18","GO:0008066","glutamate receptor activity",21,4,0.75,"0.00587"
"19","GO:0008201","heparin binding",51,6,1.82,"0.00913"
"20","GO:0086007","voltage-gated calcium channel activity involved in cardiac muscle cell action potential",5,2,0.18,"0.01182"
