"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules",55,18,5.65,"4.8e-06"
"2","GO:0030336","negative regulation of cell migration",124,30,12.73,"5.3e-06"
"3","GO:0001764","neuron migration",118,29,12.12,"5.4e-06"
"4","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway",261,50,26.8,"7.9e-06"
"5","GO:0001964","startle response",24,11,2.46,"8.8e-06"
"6","GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules",18,9,1.85,"2.5e-05"
"7","GO:0021707","cerebellar granule cell differentiation",8,6,0.82,"2.7e-05"
"8","GO:0072160","nephron tubule epithelial cell differentiation",4,4,0.41,"0.00011"
"9","GO:1902430","negative regulation of amyloid-beta formation",17,8,1.75,"0.00012"
"10","GO:0050773","regulation of dendrite development",98,22,10.06,"0.00030"
"11","GO:2000987","positive regulation of behavioral fear response",5,4,0.51,"0.00051"
"12","GO:0051966","regulation of synaptic transmission, glutamatergic",52,14,5.34,"0.00055"
"13","GO:0035987","endodermal cell differentiation",12,6,1.23,"0.00062"
"14","GO:0021952","central nervous system projection neuron axonogenesis",21,8,2.16,"0.00072"
"15","GO:2000311","regulation of AMPA receptor activity",21,8,2.16,"0.00072"
"16","GO:0097061","dendritic spine organization",86,19,8.83,"0.00094"
"17","GO:0051899","membrane depolarization",43,12,4.42,"0.00096"
"18","GO:0099560","synaptic membrane adhesion",27,9,2.77,"0.00103"
"19","GO:0060004","reflex",13,6,1.33,"0.00105"
"20","GO:0098815","modulation of excitatory postsynaptic potential",44,12,4.52,"0.00119"
