"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0070265","necrotic cell death",24,2,0.08,"0.0027"
"2","GO:0006258","UDP-glucose catabolic process",1,1,0,"0.0033"
"3","GO:0003243","circumferential growth involved in left ventricle morphogenesis",1,1,0,"0.0033"
"4","GO:0000480","endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,1,0,"0.0033"
"5","GO:1904682","cellular response to 3-methylcholanthrene",1,1,0,"0.0033"
"6","GO:0000472","endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,1,0,"0.0033"
"7","GO:0061623","glycolytic process from galactose",1,1,0,"0.0033"
"8","GO:0033499","galactose catabolic process via UDP-galactose",1,1,0,"0.0033"
"9","GO:1904878","negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel",2,1,0.01,"0.0065"
"10","GO:0040010","positive regulation of growth rate",2,1,0.01,"0.0065"
"11","GO:1905962","glutamatergic neuron differentiation",2,1,0.01,"0.0065"
"12","GO:0061009","common bile duct development",2,1,0.01,"0.0065"
"13","GO:0001922","B-1 B cell homeostasis",2,1,0.01,"0.0065"
"14","GO:0035166","post-embryonic hemopoiesis",2,1,0.01,"0.0065"
"15","GO:1904613","cellular response to 2,3,7,8-tetrachlorodibenzodioxine",2,1,0.01,"0.0065"
"16","GO:0010693","negative regulation of alkaline phosphatase activity",2,1,0.01,"0.0065"
"17","GO:0000187","activation of MAPK activity",42,2,0.14,"0.0082"
"18","GO:0045163","clustering of voltage-gated potassium channels",4,1,0.01,"0.0131"
"19","GO:0034375","high-density lipoprotein particle remodeling",4,1,0.01,"0.0131"
"20","GO:0043691","reverse cholesterol transport",4,1,0.01,"0.0131"
