"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0005509","calcium ion binding",234,48,24.11,"1.8e-06"
"2","GO:0030020","extracellular matrix structural constituent conferring tensile strength",9,7,0.93,"3.6e-06"
"3","GO:0045296","cadherin binding",41,14,4.22,"3.3e-05"
"4","GO:0050839","cell adhesion molecule binding",129,34,13.29,"0.00041"
"5","GO:0003707","steroid hormone receptor activity",20,8,2.06,"0.00050"
"6","GO:0004888","transmembrane signaling receptor activity",182,42,18.75,"0.00050"
"7","GO:0004879","nuclear receptor activity",22,8,2.27,"0.00105"
"8","GO:0031720","haptoglobin binding",3,3,0.31,"0.00109"
"9","GO:0005234","extracellularly glutamate-gated ion channel activity",6,4,0.62,"0.00141"
"10","GO:0001540","amyloid-beta binding",34,10,3.5,"0.00166"
"11","GO:0035255","ionotropic glutamate receptor binding",30,9,3.09,"0.00243"
"12","GO:0004972","NMDA glutamate receptor activity",4,3,0.41,"0.00402"
"13","GO:0030169","low-density lipoprotein particle binding",4,3,0.41,"0.00402"
"14","GO:0005041","low-density lipoprotein particle receptor activity",4,3,0.41,"0.00402"
"15","GO:0005042","netrin receptor activity",4,3,0.41,"0.00402"
"16","GO:0005030","neurotrophin receptor activity",4,3,0.41,"0.00402"
"17","GO:0008201","heparin binding",51,12,5.25,"0.00473"
"18","GO:0030552","cAMP binding",12,5,1.24,"0.00489"
"19","GO:0050661","NADP binding",17,6,1.75,"0.00535"
"20","GO:0005005","transmembrane-ephrin receptor activity",8,4,0.82,"0.00557"
