"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0005509","calcium ion binding",234,17,6.4,"0.00021"
"2","GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",7,3,0.19,"0.00065"
"3","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific",152,12,4.16,"0.00089"
"4","GO:0005219","ryanodine-sensitive calcium-release channel activity",3,2,0.08,"0.00219"
"5","GO:0005021","vascular endothelial growth factor-activated receptor activity",3,2,0.08,"0.00219"
"6","GO:0039706","co-receptor binding",3,2,0.08,"0.00219"
"7","GO:0008066","glutamate receptor activity",21,4,0.57,"0.00225"
"8","GO:0005516","calmodulin binding",107,9,2.93,"0.00252"
"9","GO:0048763","calcium-induced calcium release activity",4,2,0.11,"0.00430"
"10","GO:0019871","sodium channel inhibitor activity",5,2,0.14,"0.00705"
"11","GO:0005004","GPI-linked ephrin receptor activity",5,2,0.14,"0.00705"
"12","GO:0022890","inorganic cation transmembrane transporter activity",257,16,7.03,"0.00852"
"13","GO:0050839","cell adhesion molecule binding",129,9,3.53,"0.00863"
"14","GO:0004683","calmodulin-dependent protein kinase activity",16,3,0.44,"0.00867"
"15","GO:0005234","extracellularly glutamate-gated ion channel activity",6,2,0.16,"0.01038"
"16","GO:0071837","HMG box domain binding",6,2,0.16,"0.01038"
"17","GO:0015277","kainate selective glutamate receptor activity",6,2,0.16,"0.01038"
"18","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding",364,18,9.95,"0.01043"
"19","GO:0008201","heparin binding",51,5,1.39,"0.01231"
"20","GO:0000987","cis-regulatory region sequence-specific DNA binding",373,18,10.2,"0.01319"
