"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:1901166","neural crest cell migration involved in autonomic nervous sy...",4,3,0.11,"8.5e-05"
"2","GO:0032835","glomerulus development",18,5,0.5,"0.00011"
"3","GO:0001764","neuron migration",118,13,3.31,"0.00030"
"4","GO:0051966","regulation of synaptic transmission, glutamatergic",52,7,1.46,"0.00056"
"5","GO:0032474","otolith morphogenesis",2,2,0.06,"0.00078"
"6","GO:0021740","principal sensory nucleus of trigeminal nerve development",2,2,0.06,"0.00078"
"7","GO:0097374","sensory neuron axon guidance",2,2,0.06,"0.00078"
"8","GO:1904835","dorsal root ganglion morphogenesis",2,2,0.06,"0.00078"
"9","GO:0021649","vestibulocochlear nerve structural organization",2,2,0.06,"0.00078"
"10","GO:0008038","neuron recognition",41,6,1.15,"0.00089"
"11","GO:0050808","synapse organization",355,21,9.96,"0.00091"
"12","GO:0030534","adult behavior",109,10,3.06,"0.00092"
"13","GO:0055013","cardiac muscle cell development",44,6,1.23,"0.00131"
"14","GO:0030029","actin filament-based process",394,22,11.05,"0.00147"
"15","GO:0010460","positive regulation of heart rate",9,3,0.25,"0.00161"
"16","GO:0099149","regulation of postsynaptic neurotransmitter receptor interna...",19,4,0.53,"0.00167"
"17","GO:0050974","detection of mechanical stimulus involved in sensory percept...",19,4,0.53,"0.00167"
"18","GO:0048266","behavioral response to pain",10,3,0.28,"0.00225"
"19","GO:0060510","type II pneumocyte differentiation",3,2,0.08,"0.00231"
"20","GO:0042693","muscle cell fate commitment",3,2,0.08,"0.00231"
