"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0098978","glutamatergic synapse",422,119,58.53,"1.3e-15"
"2","GO:0098982","GABA-ergic synapse",90,37,12.48,"1.5e-10"
"3","GO:0009986","cell surface",261,67,36.2,"1.8e-07"
"4","GO:0043025","neuronal cell body",467,107,64.77,"5.4e-07"
"5","GO:0005886","plasma membrane",1911,390,265.04,"1.8e-06"
"6","GO:0099059","integral component of presynaptic active zone membrane",17,11,2.36,"1.9e-06"
"7","GO:0005615","extracellular space",289,69,40.08,"2.2e-06"
"8","GO:0043197","dendritic spine",163,48,22.61,"5.5e-06"
"9","GO:0005887","integral component of plasma membrane",494,136,68.51,"1.5e-05"
"10","GO:0099061","integral component of postsynaptic density membrane",58,21,8.04,"1.6e-05"
"11","GO:0030425","dendrite",528,124,73.23,"3.1e-05"
"12","GO:0014069","postsynaptic density",331,87,45.91,"9.3e-05"
"13","GO:0008076","voltage-gated potassium channel complex",51,18,7.07,"9.4e-05"
"14","GO:0098839","postsynaptic density membrane",79,31,10.96,"0.00019"
"15","GO:0099056","integral component of presynaptic membrane",78,30,10.82,"0.00035"
"16","GO:0017146","NMDA selective glutamate receptor complex",9,6,1.25,"0.00040"
"17","GO:0099026","anchored component of presynaptic membrane",9,6,1.25,"0.00040"
"18","GO:0099523","presynaptic cytosol",23,10,3.19,"0.00052"
"19","GO:0098685","Schaffer collateral - CA1 synapse",98,26,13.59,"0.00063"
"20","GO:0099055","integral component of postsynaptic membrane",122,44,16.92,"0.00076"
