"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0003735","structural constituent of ribosome",125,5,0.79,"0.0011"
"2","GO:0005008","hepatocyte growth factor-activated receptor activity",1,1,0.01,"0.0063"
"3","GO:0005055","laminin receptor activity",1,1,0.01,"0.0063"
"4","GO:0004667","prostaglandin-D synthase activity",2,1,0.01,"0.0126"
"5","GO:0046982","protein heterodimerization activity",154,4,0.97,"0.0157"
"6","GO:0043621","protein self-association",31,2,0.2,"0.0162"
"7","GO:0003680","minor groove of adenine-thymine-rich DNA binding",3,1,0.02,"0.0188"
"8","GO:0001093","TFIIB-class transcription factor binding",4,1,0.03,"0.0250"
"9","GO:0005004","GPI-linked ephrin receptor activity",5,1,0.03,"0.0312"
"10","GO:0106222","long noncoding RNA binding",5,1,0.03,"0.0312"
"11","GO:0045503","dynein light chain binding",5,1,0.03,"0.0312"
"12","GO:0045504","dynein heavy chain binding",5,1,0.03,"0.0312"
"13","GO:0005501","retinoid binding",5,1,0.03,"0.0312"
"14","GO:0008494","translation activator activity",5,1,0.03,"0.0312"
"15","GO:0019843","rRNA binding",44,2,0.28,"0.0312"
"16","GO:0008013","beta-catenin binding",48,2,0.3,"0.0366"
"17","GO:0097371","MDM2/MDM4 family protein binding",6,1,0.04,"0.0373"
"18","GO:0071837","HMG box domain binding",6,1,0.04,"0.0373"
"19","GO:0019840","isoprenoid binding",6,1,0.04,"0.0373"
"20","GO:1990948","ubiquitin ligase inhibitor activity",7,1,0.04,"0.0434"
