"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adh...",25,3,0.16,"0.00051"
"2","GO:0001764","neuron migration",118,5,0.75,"0.00086"
"3","GO:0097090","presynaptic membrane organization",10,2,0.06,"0.00173"
"4","GO:0045161","neuronal ion channel clustering",10,2,0.06,"0.00173"
"5","GO:0110020","regulation of actomyosin structure organization",52,3,0.33,"0.00431"
"6","GO:0045944","positive regulation of transcription by RNA polymerase II",538,9,3.43,"0.00605"
"7","GO:0007521","muscle cell fate determination",1,1,0.01,"0.00638"
"8","GO:0071206","establishment of protein localization to juxtaparanode regio...",1,1,0.01,"0.00638"
"9","GO:2000620","positive regulation of histone H4-K16 acetylation",1,1,0.01,"0.00638"
"10","GO:0003185","sinoatrial valve morphogenesis",1,1,0.01,"0.00638"
"11","GO:0003138","primary heart field specification",1,1,0.01,"0.00638"
"12","GO:2000111","positive regulation of macrophage apoptotic process",1,1,0.01,"0.00638"
"13","GO:0060164","regulation of timing of neuron differentiation",1,1,0.01,"0.00638"
"14","GO:0060168","positive regulation of adenosine receptor signaling pathway",1,1,0.01,"0.00638"
"15","GO:0032956","regulation of actin cytoskeleton organization",186,7,1.19,"0.00818"
"16","GO:0007411","axon guidance",132,4,0.84,"0.00965"
"17","GO:0048814","regulation of dendrite morphogenesis",70,3,0.45,"0.00986"
"18","GO:0032271","regulation of protein polymerization",135,4,0.86,"0.01042"
"19","GO:1902903","regulation of supramolecular fiber organization",213,5,1.36,"0.01096"
"20","GO:0007015","actin filament organization",214,5,1.37,"0.01117"
