"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0016021","integral component of membrane",1763,16,8.17,"0.0053"
"2","GO:0030426","growth cone",162,4,0.75,"0.0063"
"3","GO:0099066","integral component of neuronal dense core vesicle membrane",2,1,0.01,"0.0092"
"4","GO:0005918","septate junction",2,1,0.01,"0.0092"
"5","GO:0044393","microspike",2,1,0.01,"0.0092"
"6","GO:0055038","recycling endosome membrane",35,2,0.16,"0.0113"
"7","GO:1990769","proximal neuron projection",3,1,0.01,"0.0138"
"8","GO:0005886","plasma membrane",1916,15,8.88,"0.0167"
"9","GO:0140007","KICSTOR complex",4,1,0.02,"0.0184"
"10","GO:0033116","endoplasmic reticulum-Golgi intermediate compartment membrane",4,1,0.02,"0.0184"
"11","GO:0098826","endoplasmic reticulum tubular network membrane",5,1,0.02,"0.0230"
"12","GO:0032584","growth cone membrane",6,1,0.03,"0.0275"
"13","GO:1990130","GATOR1 complex",6,1,0.03,"0.0275"
"14","GO:0071944","cell periphery",2046,15,9.48,"0.0300"
"15","GO:0099501","exocytic vesicle membrane",65,2,0.3,"0.0361"
"16","GO:0030672","synaptic vesicle membrane",65,2,0.3,"0.0361"
"17","GO:0043209","myelin sheath",166,3,0.77,"0.0407"
"18","GO:0035859","Seh1-associated complex",10,1,0.05,"0.0454"
"19","GO:0044294","dendritic growth cone",11,1,0.05,"0.0498"
"20","GO:0033270","paranode region of axon",13,1,0.06,"0.0586"
