"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0005667","transcription regulator complex",201,2,0.31,"0.037"
"2","GO:0099061","integral component of postsynaptic density membrane",36,1,0.06,"0.054"
"3","GO:0099146","intrinsic component of postsynaptic density membrane",38,1,0.06,"0.057"
"4","GO:0031252","cell leading edge",260,2,0.4,"0.059"
"5","GO:0099060","integral component of postsynaptic specialization membrane",49,1,0.08,"0.073"
"6","GO:0005791","rough endoplasmic reticulum",49,1,0.08,"0.073"
"7","GO:0098839","postsynaptic density membrane",51,1,0.08,"0.076"
"8","GO:0098948","intrinsic component of postsynaptic specialization membrane",51,1,0.08,"0.076"
"9","GO:0060076","excitatory synapse",56,1,0.09,"0.083"
"10","GO:0099634","postsynaptic specialization membrane",65,1,0.1,"0.096"
"11","GO:0099055","integral component of postsynaptic membrane",68,1,0.11,"0.100"
"12","GO:0098936","intrinsic component of postsynaptic membrane",72,1,0.11,"0.106"
"13","GO:0090575","RNA polymerase II transcription regulator complex",85,1,0.13,"0.124"
"14","GO:0099699","integral component of synaptic membrane",88,1,0.14,"0.128"
"15","GO:0099240","intrinsic component of synaptic membrane",96,1,0.15,"0.139"
"16","GO:0045211","postsynaptic membrane",196,1,0.3,"0.265"
"17","GO:0005654","nucleoplasm",1787,4,2.77,"0.291"
"18","GO:0005929","cilium",226,1,0.35,"0.299"
"19","GO:0000323","lytic vacuole",227,1,0.35,"0.300"
"20","GO:0005764","lysosome",227,1,0.35,"0.300"
