"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0007411","axon guidance",136,11,1.85,"6.2e-05"
"2","GO:1902340","negative regulation of chromosome condensation",2,2,0.03,"0.00018"
"3","GO:0035441","cell migration involved in vasculogenesis",3,2,0.04,"0.00054"
"4","GO:0031508","pericentric heterochromatin assembly",3,2,0.04,"0.00054"
"5","GO:1902669","positive regulation of axon guidance",3,2,0.04,"0.00054"
"6","GO:0098917","retrograde trans-synaptic signaling",15,3,0.2,"0.00098"
"7","GO:0061299","retina vasculature morphogenesis in camera-type eye",4,2,0.05,"0.00107"
"8","GO:1990809","endoplasmic reticulum tubular network membrane organization",4,2,0.05,"0.00107"
"9","GO:0060087","relaxation of vascular associated smooth muscle",5,2,0.07,"0.00177"
"10","GO:0002523","leukocyte migration involved in inflammatory response",5,2,0.07,"0.00177"
"11","GO:1990791","dorsal root ganglion development",5,2,0.07,"0.00177"
"12","GO:0042118","endothelial cell activation",5,2,0.07,"0.00177"
"13","GO:0042136","neurotransmitter biosynthetic process",5,2,0.07,"0.00177"
"14","GO:2000767","positive regulation of cytoplasmic translation",5,2,0.07,"0.00177"
"15","GO:0007406","negative regulation of neuroblast proliferation",5,2,0.07,"0.00177"
"16","GO:0031509","subtelomeric heterochromatin assembly",5,2,0.07,"0.00177"
"17","GO:0008038","neuron recognition",41,6,0.56,"0.00215"
"18","GO:0007413","axonal fasciculation",21,3,0.28,"0.00270"
"19","GO:0045577","regulation of B cell differentiation",7,2,0.09,"0.00366"
"20","GO:0021892","cerebral cortex GABAergic interneuron differentiation",7,2,0.09,"0.00366"
