"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0007420","brain development",352,4,0.4,"0.00037"
"2","GO:0007628","adult walking behavior",29,2,0.03,"0.00045"
"3","GO:0070105","positive regulation of interleukin-6-mediated signaling pathway",1,1,0,"0.00114"
"4","GO:0003226","right ventricular compact myocardium morphogenesis",1,1,0,"0.00114"
"5","GO:0003326","pancreatic A cell fate commitment",1,1,0,"0.00114"
"6","GO:0003329","pancreatic PP cell fate commitment",1,1,0,"0.00114"
"7","GO:0060730","regulation of intestinal epithelial structure maintenance",1,1,0,"0.00114"
"8","GO:0048752","semicircular canal morphogenesis",2,1,0,"0.00227"
"9","GO:0021553","olfactory nerve development",3,1,0,"0.00340"
"10","GO:0061643","chemorepulsion of axon",3,1,0,"0.00340"
"11","GO:2000675","negative regulation of type B pancreatic cell apoptotic process",3,1,0,"0.00340"
"12","GO:0036302","atrioventricular canal development",3,1,0,"0.00340"
"13","GO:0033564","anterior/posterior axon guidance",3,1,0,"0.00340"
"14","GO:0035881","amacrine cell differentiation",4,1,0,"0.00454"
"15","GO:0043584","nose development",5,1,0.01,"0.00567"
"16","GO:0030540","female genitalia development",5,1,0.01,"0.00567"
"17","GO:0007512","adult heart development",5,1,0.01,"0.00567"
"18","GO:1990791","dorsal root ganglion development",5,1,0.01,"0.00567"
"19","GO:0015014","heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process",5,1,0.01,"0.00567"
"20","GO:0023019","signal transduction involved in regulation of gene expression",6,1,0.01,"0.00680"
