"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0022627","cytosolic small ribosomal subunit",39,4,0.25,"0.00011"
"2","GO:0044224","juxtaparanode region of axon",10,2,0.06,"0.00178"
"3","GO:0031515","tRNA (m1A) methyltransferase complex",1,1,0.01,"0.00646"
"4","GO:0097060","synaptic membrane",285,6,1.84,"0.00951"
"5","GO:0098686","hippocampal mossy fiber to CA3 synapse",25,2,0.16,"0.01115"
"6","GO:0002141","stereocilia ankle link",2,1,0.01,"0.01288"
"7","GO:0002142","stereocilia ankle link complex",2,1,0.01,"0.01288"
"8","GO:1990257","piccolo-bassoon transport vesicle",2,1,0.01,"0.01288"
"9","GO:0002139","stereocilia coupling link",2,1,0.01,"0.01288"
"10","GO:0070369","beta-catenin-TCF7L2 complex",3,1,0.02,"0.01927"
"11","GO:0071664","catenin-TCF7L2 complex",3,1,0.02,"0.01927"
"12","GO:0099025","anchored component of postsynaptic membrane",4,1,0.03,"0.02561"
"13","GO:0045211","postsynaptic membrane",197,4,1.27,"0.03760"
"14","GO:0005791","rough endoplasmic reticulum",49,2,0.32,"0.03965"
"15","GO:0022625","cytosolic large ribosomal subunit",50,2,0.32,"0.04113"
"16","GO:1904115","axon cytoplasm",7,1,0.05,"0.04439"
"17","GO:1990907","beta-catenin-TCF complex",7,1,0.05,"0.04439"
"18","GO:0000805","X chromosome",7,1,0.05,"0.04439"
"19","GO:0099144","anchored component of synaptic membrane",8,1,0.05,"0.05057"
"20","GO:0090543","Flemming body",8,1,0.05,"0.05057"
