"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0004351","glutamate decarboxylase activity",2,2,0.03,"0.00018"
"2","GO:0050839","cell adhesion molecule binding",129,7,1.75,"0.00174"
"3","GO:0031492","nucleosomal DNA binding",5,2,0.07,"0.00177"
"4","GO:0003723","RNA binding",651,18,8.82,"0.00247"
"5","GO:0005198","structural molecule activity",271,10,3.67,"0.00348"
"6","GO:0032561","guanyl ribonucleotide binding",186,8,2.52,"0.00356"
"7","GO:0016208","AMP binding",7,2,0.09,"0.00364"
"8","GO:0046933","proton-transporting ATP synthase activity, rotational mechan...",10,2,0.14,"0.00761"
"9","GO:0016595","glutamate binding",11,2,0.15,"0.00922"
"10","GO:0000979","RNA polymerase II core promoter sequence-specific DNA bindin...",11,2,0.15,"0.00922"
"11","GO:0032550","purine ribonucleoside binding",181,7,2.45,"0.01110"
"12","GO:0032549","ribonucleoside binding",182,7,2.46,"0.01142"
"13","GO:0001883","purine nucleoside binding",182,7,2.46,"0.01142"
"14","GO:0001882","nucleoside binding",184,7,2.49,"0.01207"
"15","GO:0016780","phosphotransferase activity, for other substituted phosphate...",13,2,0.18,"0.01284"
"16","GO:0005200","structural constituent of cytoskeleton",37,3,0.5,"0.01340"
"17","GO:0052840","inositol diphosphate tetrakisphosphate diphosphatase activit...",1,1,0.01,"0.01354"
"18","GO:0052841","inositol bisdiphosphate tetrakisphosphate diphosphatase acti...",1,1,0.01,"0.01354"
"19","GO:0052842","inositol diphosphate pentakisphosphate diphosphatase activit...",1,1,0.01,"0.01354"
"20","GO:0052843","inositol-1-diphosphate-2,3,4,5,6-pentakisphosphate diphospha...",1,1,0.01,"0.01354"
