"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0004420","hydroxymethylglutaryl-CoA reductase (NADPH) activity",1,1,0,"0.0046"
"2","GO:0004962","endothelin receptor activity",1,1,0,"0.0046"
"3","GO:0120225","coenzyme A binding",2,1,0.01,"0.0092"
"4","GO:0004667","prostaglandin-D synthase activity",2,1,0.01,"0.0092"
"5","GO:0008489","UDP-galactose:glucosylceramide beta-1,4-galactosyltransferase activity",2,1,0.01,"0.0092"
"6","GO:0004416","hydroxyacylglutathione hydrolase activity",3,1,0.01,"0.0137"
"7","GO:0031702","type 1 angiotensin receptor binding",4,1,0.02,"0.0183"
"8","GO:0042277","peptide binding",131,3,0.6,"0.0217"
"9","GO:0001162","RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding",5,1,0.02,"0.0228"
"10","GO:0031701","angiotensin receptor binding",5,1,0.02,"0.0228"
"11","GO:0031005","filamin binding",5,1,0.02,"0.0228"
"12","GO:0005501","retinoid binding",5,1,0.02,"0.0228"
"13","GO:0035374","chondroitin sulfate binding",6,1,0.03,"0.0273"
"14","GO:0070742","C2H2 zinc finger domain binding",6,1,0.03,"0.0273"
"15","GO:0001161","intronic transcription regulatory region sequence-specific DNA binding",6,1,0.03,"0.0273"
"16","GO:0019840","isoprenoid binding",6,1,0.03,"0.0273"
"17","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific",151,3,0.69,"0.0313"
"18","GO:0070402","NADPH binding",7,1,0.03,"0.0317"
"19","GO:0001216","DNA-binding transcription activator activity",153,3,0.7,"0.0324"
"20","GO:0005005","transmembrane-ephrin receptor activity",8,1,0.04,"0.0362"
