"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0022627","cytosolic small ribosomal subunit",39,5,0.52,"0.00015"
"2","GO:0043527","tRNA methyltransferase complex",2,2,0.03,"0.00017"
"3","GO:0061202","clathrin-sculpted gamma-aminobutyric acid transport vesicle ...",2,2,0.03,"0.00017"
"4","GO:0042788","polysomal ribosome",29,4,0.38,"0.00053"
"5","GO:0045202","synapse",1050,28,13.92,"0.00092"
"6","GO:0000275","mitochondrial proton-transporting ATP synthase complex, cata...",5,2,0.07,"0.00170"
"7","GO:0098826","endoplasmic reticulum tubular network membrane",5,2,0.07,"0.00170"
"8","GO:0060077","inhibitory synapse",23,3,0.31,"0.00330"
"9","GO:0000805","X chromosome",7,2,0.09,"0.00350"
"10","GO:0000786","nucleosome",12,2,0.16,"0.01053"
"11","GO:0008043","intracellular ferritin complex",1,1,0.01,"0.01326"
"12","GO:0070288","ferritin complex",1,1,0.01,"0.01326"
"13","GO:0031515","tRNA (m1A) methyltransferase complex",1,1,0.01,"0.01326"
"14","GO:0070382","exocytic vesicle",192,7,2.55,"0.01350"
"15","GO:0098686","hippocampal mossy fiber to CA3 synapse",40,3,0.53,"0.01566"
"16","GO:0044815","DNA packaging complex",15,2,0.2,"0.01633"
"17","GO:0043209","myelin sheath",166,6,2.2,"0.02256"
"18","GO:0098642","network-forming collagen trimer",2,1,0.03,"0.02635"
"19","GO:0098645","collagen network",2,1,0.03,"0.02635"
"20","GO:0070449","elongin complex",2,1,0.03,"0.02635"
