"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0004420","hydroxymethylglutaryl-CoA reductase (NADPH) activity",1,1,0,"0.0046"
"2","GO:0042282","hydroxymethylglutaryl-CoA reductase activity",1,1,0,"0.0046"
"3","GO:0004962","endothelin receptor activity",1,1,0,"0.0046"
"4","GO:0120225","coenzyme A binding",2,1,0.01,"0.0092"
"5","GO:0004667","prostaglandin-D synthase activity",2,1,0.01,"0.0092"
"6","GO:0008489","UDP-galactose:glucosylceramide beta-1,4-galactosyltransferas...",2,1,0.01,"0.0092"
"7","GO:0004416","hydroxyacylglutathione hydrolase activity",3,1,0.01,"0.0138"
"8","GO:0016433","rRNA (adenine) methyltransferase activity",4,1,0.02,"0.0183"
"9","GO:0031702","type 1 angiotensin receptor binding",4,1,0.02,"0.0183"
"10","GO:0031005","filamin binding",4,1,0.02,"0.0183"
"11","GO:0042277","peptide binding",129,3,0.59,"0.0210"
"12","GO:0070742","C2H2 zinc finger domain binding",5,1,0.02,"0.0228"
"13","GO:0001162","RNA polymerase II intronic transcription regulatory region s...",5,1,0.02,"0.0228"
"14","GO:0031701","angiotensin receptor binding",5,1,0.02,"0.0228"
"15","GO:0005501","retinoid binding",5,1,0.02,"0.0228"
"16","GO:0035374","chondroitin sulfate binding",6,1,0.03,"0.0273"
"17","GO:0070402","NADPH binding",6,1,0.03,"0.0273"
"18","GO:0001161","intronic transcription regulatory region sequence-specific D...",6,1,0.03,"0.0273"
"19","GO:0019840","isoprenoid binding",6,1,0.03,"0.0273"
"20","GO:0008649","rRNA methyltransferase activity",7,1,0.03,"0.0318"
